city,month,rainfall,trigger
ANDAMAN & NICOBAR ISLANDS,9,478.3,1
ANDAMAN & NICOBAR ISLANDS,10,276.9,1
ANDAMAN & NICOBAR ISLANDS,11,146.9,0
ANDAMAN & NICOBAR ISLANDS,12,243.8,1
ANDAMAN & NICOBAR ISLANDS,1,25.1,0
ANDAMAN & NICOBAR ISLANDS,2,111.1,0
ANDAMAN & NICOBAR ISLANDS,3,63.2,0
ANDAMAN & NICOBAR ISLANDS,4,127.7,0
ANDAMAN & NICOBAR ISLANDS,5,206.3,1
ANDAMAN & NICOBAR ISLANDS,6,965.6,1
ANDAMAN & NICOBAR ISLANDS,7,490.0,1
ANDAMAN & NICOBAR ISLANDS,8,293.7,1
ANDAMAN & NICOBAR ISLANDS,10,376.0,1
ANDAMAN & NICOBAR ISLANDS,11,67.5,0
ANDAMAN & NICOBAR ISLANDS,12,168.6,0
ANDAMAN & NICOBAR ISLANDS,1,0.0,0
ANDAMAN & NICOBAR ISLANDS,2,56.4,0
ANDAMAN & NICOBAR ISLANDS,3,0.0,0
ANDAMAN & NICOBAR ISLANDS,4,166.5,0
ANDAMAN & NICOBAR ISLANDS,5,405.8,1
ANDAMAN & NICOBAR ISLANDS,6,658.4,1
ANDAMAN & NICOBAR ISLANDS,7,743.3,1
ANDAMAN & NICOBAR ISLANDS,8,404.0,1
ANDAMAN & NICOBAR ISLANDS,9,627.5,1
ANDAMAN & NICOBAR ISLANDS,10,339.6,1
ANDAMAN & NICOBAR ISLANDS,11,81.1,0
ANDAMAN & NICOBAR ISLANDS,12,7.0,0
ANDAMAN & NICOBAR ISLANDS,1,0.8,0
ANDAMAN & NICOBAR ISLANDS,2,0.0,0
ANDAMAN & NICOBAR ISLANDS,3,0.0,0
ANDAMAN & NICOBAR ISLANDS,4,95.5,0
ANDAMAN & NICOBAR ISLANDS,5,264.2,1
ANDAMAN & NICOBAR ISLANDS,6,369.9,1
ANDAMAN & NICOBAR ISLANDS,7,366.7,1
ANDAMAN & NICOBAR ISLANDS,8,347.3,1
ANDAMAN & NICOBAR ISLANDS,9,494.5,1
ANDAMAN & NICOBAR ISLANDS,10,224.6,1
ANDAMAN & NICOBAR ISLANDS,11,89.3,0
ANDAMAN & NICOBAR ISLANDS,12,169.4,0
ANDAMAN & NICOBAR ISLANDS,1,82.7,0
ANDAMAN & NICOBAR ISLANDS,2,7.2,0
ANDAMAN & NICOBAR ISLANDS,3,0.0,0
ANDAMAN & NICOBAR ISLANDS,4,45.4,0
ANDAMAN & NICOBAR ISLANDS,5,259.0,1
ANDAMAN & NICOBAR ISLANDS,6,619.9,1
ANDAMAN & NICOBAR ISLANDS,7,665.3,1
ANDAMAN & NICOBAR ISLANDS,8,101.3,0
ANDAMAN & NICOBAR ISLANDS,9,360.9,1
ANDAMAN & NICOBAR ISLANDS,10,489.0,1
ANDAMAN & NICOBAR ISLANDS,11,209.6,1
ANDAMAN & NICOBAR ISLANDS,12,434.8,1
ANDAMAN & NICOBAR ISLANDS,1,0.0,0
ANDAMAN & NICOBAR ISLANDS,2,0.8,0
ANDAMAN & NICOBAR ISLANDS,3,69.7,0
ANDAMAN & NICOBAR ISLANDS,4,39.4,0
ANDAMAN & NICOBAR ISLANDS,5,452.9,1
ANDAMAN & NICOBAR ISLANDS,6,657.7,1
ANDAMAN & NICOBAR ISLANDS,7,385.5,1
ANDAMAN & NICOBAR ISLANDS,8,541.3,1
ANDAMAN & NICOBAR ISLANDS,9,240.3,1
ANDAMAN & NICOBAR ISLANDS,10,315.6,1
ANDAMAN & NICOBAR ISLANDS,11,287.5,1
ANDAMAN & NICOBAR ISLANDS,12,89.2,0
ANDAMAN & NICOBAR ISLANDS,1,56.0,0
ANDAMAN & NICOBAR ISLANDS,2,65.3,0
ANDAMAN & NICOBAR ISLANDS,3,20.1,0
ANDAMAN & NICOBAR ISLANDS,4,159.4,0
ANDAMAN & NICOBAR ISLANDS,5,241.1,1
ANDAMAN & NICOBAR ISLANDS,6,549.9,1
ANDAMAN & NICOBAR ISLANDS,7,444.4,1
ANDAMAN & NICOBAR ISLANDS,8,262.8,1
ANDAMAN & NICOBAR ISLANDS,9,370.1,1
ANDAMAN & NICOBAR ISLANDS,10,243.6,1
ANDAMAN & NICOBAR ISLANDS,11,246.0,1
ANDAMAN & NICOBAR ISLANDS,12,63.3,0
ANDAMAN & NICOBAR ISLANDS,1,83.8,0
ANDAMAN & NICOBAR ISLANDS,2,2.1,0
ANDAMAN & NICOBAR ISLANDS,3,34.3,0
ANDAMAN & NICOBAR ISLANDS,4,58.0,0
ANDAMAN & NICOBAR ISLANDS,5,394.7,1
ANDAMAN & NICOBAR ISLANDS,6,539.4,1
ANDAMAN & NICOBAR ISLANDS,7,510.8,1
ANDAMAN & NICOBAR ISLANDS,8,605.4,1
ANDAMAN & NICOBAR ISLANDS,9,763.8,1
ANDAMAN & NICOBAR ISLANDS,10,247.2,1
ANDAMAN & NICOBAR ISLANDS,11,84.8,0
ANDAMAN & NICOBAR ISLANDS,12,124.7,0
ANDAMAN & NICOBAR ISLANDS,1,57.3,0
ANDAMAN & NICOBAR ISLANDS,2,28.2,0
ANDAMAN & NICOBAR ISLANDS,3,9.9,0
ANDAMAN & NICOBAR ISLANDS,4,68.8,0
ANDAMAN & NICOBAR ISLANDS,5,663.6,1
ANDAMAN & NICOBAR ISLANDS,6,651.1,1
ANDAMAN & NICOBAR ISLANDS,7,298.4,1
ANDAMAN & NICOBAR ISLANDS,8,356.9,1
ANDAMAN & NICOBAR ISLANDS,9,341.8,1
ANDAMAN & NICOBAR ISLANDS,10,466.5,1
ANDAMAN & NICOBAR ISLANDS,11,362.9,1
ANDAMAN & NICOBAR ISLANDS,12,44.2,0
ANDAMAN & NICOBAR ISLANDS,1,49.2,0
ANDAMAN & NICOBAR ISLANDS,2,77.2,0
ANDAMAN & NICOBAR ISLANDS,3,33.8,0
ANDAMAN & NICOBAR ISLANDS,4,130.3,0
ANDAMAN & NICOBAR ISLANDS,5,491.8,1
ANDAMAN & NICOBAR ISLANDS,6,343.1,1
ANDAMAN & NICOBAR ISLANDS,7,468.4,1
ANDAMAN & NICOBAR ISLANDS,8,467.7,1
ANDAMAN & NICOBAR ISLANDS,9,325.1,1
ANDAMAN & NICOBAR ISLANDS,10,458.7,1
ANDAMAN & NICOBAR ISLANDS,11,164.1,0
ANDAMAN & NICOBAR ISLANDS,12,70.5,0
ANDAMAN & NICOBAR ISLANDS,1,28.0,0
ANDAMAN & NICOBAR ISLANDS,2,19.3,0
ANDAMAN & NICOBAR ISLANDS,3,4.6,0
ANDAMAN & NICOBAR ISLANDS,4,19.0,0
ANDAMAN & NICOBAR ISLANDS,5,142.4,0
ANDAMAN & NICOBAR ISLANDS,6,741.9,1
ANDAMAN & NICOBAR ISLANDS,7,316.2,1
ANDAMAN & NICOBAR ISLANDS,8,421.3,1
ANDAMAN & NICOBAR ISLANDS,9,354.3,1
ANDAMAN & NICOBAR ISLANDS,10,299.7,1
ANDAMAN & NICOBAR ISLANDS,11,88.6,0
ANDAMAN & NICOBAR ISLANDS,12,71.9,0
ANDAMAN & NICOBAR ISLANDS,1,22.9,0
ANDAMAN & NICOBAR ISLANDS,2,14.3,0
ANDAMAN & NICOBAR ISLANDS,3,30.4,0
ANDAMAN & NICOBAR ISLANDS,4,24.6,0
ANDAMAN & NICOBAR ISLANDS,5,355.1,1
ANDAMAN & NICOBAR ISLANDS,6,530.7,1
ANDAMAN & NICOBAR ISLANDS,7,440.7,1
ANDAMAN & NICOBAR ISLANDS,8,388.4,1
ANDAMAN & NICOBAR ISLANDS,9,350.6,1
ANDAMAN & NICOBAR ISLANDS,10,265.2,1
ANDAMAN & NICOBAR ISLANDS,11,313.8,1
ANDAMAN & NICOBAR ISLANDS,12,70.7,0
ANDAMAN & NICOBAR ISLANDS,1,10.1,0
ANDAMAN & NICOBAR ISLANDS,2,1.8,0
ANDAMAN & NICOBAR ISLANDS,3,31.3,0
ANDAMAN & NICOBAR ISLANDS,4,86.7,0
ANDAMAN & NICOBAR ISLANDS,5,238.1,1
ANDAMAN & NICOBAR ISLANDS,6,455.7,1
ANDAMAN & NICOBAR ISLANDS,7,817.1,1
ANDAMAN & NICOBAR ISLANDS,8,409.3,1
ANDAMAN & NICOBAR ISLANDS,9,589.6,1
ANDAMAN & NICOBAR ISLANDS,10,332.7,1
ANDAMAN & NICOBAR ISLANDS,11,242.5,1
ANDAMAN & NICOBAR ISLANDS,12,128.5,0
ANDAMAN & NICOBAR ISLANDS,1,104.2,0
ANDAMAN & NICOBAR ISLANDS,2,72.4,0
ANDAMAN & NICOBAR ISLANDS,3,12.1,0
ANDAMAN & NICOBAR ISLANDS,4,53.5,0
ANDAMAN & NICOBAR ISLANDS,5,535.4,1
ANDAMAN & NICOBAR ISLANDS,6,541.5,1
ANDAMAN & NICOBAR ISLANDS,7,308.4,1
ANDAMAN & NICOBAR ISLANDS,8,270.7,1
ANDAMAN & NICOBAR ISLANDS,9,442.4,1
ANDAMAN & NICOBAR ISLANDS,10,400.0,1
ANDAMAN & NICOBAR ISLANDS,11,191.7,0
ANDAMAN & NICOBAR ISLANDS,12,92.8,0
ANDAMAN & NICOBAR ISLANDS,1,82.1,0
ANDAMAN & NICOBAR ISLANDS,2,99.4,0
ANDAMAN & NICOBAR ISLANDS,3,33.2,0
ANDAMAN & NICOBAR ISLANDS,4,88.1,0
ANDAMAN & NICOBAR ISLANDS,5,973.1,1
ANDAMAN & NICOBAR ISLANDS,6,383.3,1
ANDAMAN & NICOBAR ISLANDS,7,304.9,1
ANDAMAN & NICOBAR ISLANDS,8,557.1,1
ANDAMAN & NICOBAR ISLANDS,9,612.0,1
ANDAMAN & NICOBAR ISLANDS,10,379.9,1
ANDAMAN & NICOBAR ISLANDS,11,280.6,1
ANDAMAN & NICOBAR ISLANDS,12,144.5,0
ANDAMAN & NICOBAR ISLANDS,1,152.4,0
ANDAMAN & NICOBAR ISLANDS,2,14.9,0
ANDAMAN & NICOBAR ISLANDS,3,17.3,0
ANDAMAN & NICOBAR ISLANDS,4,46.4,0
ANDAMAN & NICOBAR ISLANDS,5,310.4,1
ANDAMAN & NICOBAR ISLANDS,6,367.7,1
ANDAMAN & NICOBAR ISLANDS,7,409.1,1
ANDAMAN & NICOBAR ISLANDS,8,420.6,1
ANDAMAN & NICOBAR ISLANDS,9,474.5,1
ANDAMAN & NICOBAR ISLANDS,10,259.8,1
ANDAMAN & NICOBAR ISLANDS,11,101.7,0
ANDAMAN & NICOBAR ISLANDS,12,384.9,1
ANDAMAN & NICOBAR ISLANDS,1,79.9,0
ANDAMAN & NICOBAR ISLANDS,2,26.8,0
ANDAMAN & NICOBAR ISLANDS,3,7.4,0
ANDAMAN & NICOBAR ISLANDS,4,69.5,0
ANDAMAN & NICOBAR ISLANDS,5,259.9,1
ANDAMAN & NICOBAR ISLANDS,6,434.7,1
ANDAMAN & NICOBAR ISLANDS,7,303.3,1
ANDAMAN & NICOBAR ISLANDS,8,601.2,1
ANDAMAN & NICOBAR ISLANDS,9,614.3,1
ANDAMAN & NICOBAR ISLANDS,10,295.5,1
ANDAMAN & NICOBAR ISLANDS,11,109.3,0
ANDAMAN & NICOBAR ISLANDS,12,179.9,0
ANDAMAN & NICOBAR ISLANDS,1,65.5,0
ANDAMAN & NICOBAR ISLANDS,2,21.9,0
ANDAMAN & NICOBAR ISLANDS,3,3.1,0
ANDAMAN & NICOBAR ISLANDS,4,18.1,0
ANDAMAN & NICOBAR ISLANDS,5,530.6,1
ANDAMAN & NICOBAR ISLANDS,6,465.3,1
ANDAMAN & NICOBAR ISLANDS,7,287.3,1
ANDAMAN & NICOBAR ISLANDS,8,472.1,1
ANDAMAN & NICOBAR ISLANDS,9,521.2,1
ANDAMAN & NICOBAR ISLANDS,10,218.9,1
ANDAMAN & NICOBAR ISLANDS,11,349.2,1
ANDAMAN & NICOBAR ISLANDS,12,101.6,0
ANDAMAN & NICOBAR ISLANDS,1,11.8,0
ANDAMAN & NICOBAR ISLANDS,2,30.4,0
ANDAMAN & NICOBAR ISLANDS,3,25.3,0
ANDAMAN & NICOBAR ISLANDS,4,51.0,0
ANDAMAN & NICOBAR ISLANDS,5,292.3,1
ANDAMAN & NICOBAR ISLANDS,6,408.8,1
ANDAMAN & NICOBAR ISLANDS,7,392.1,1
ANDAMAN & NICOBAR ISLANDS,8,396.6,1
ANDAMAN & NICOBAR ISLANDS,9,576.8,1
ANDAMAN & NICOBAR ISLANDS,10,290.5,1
ANDAMAN & NICOBAR ISLANDS,11,187.9,0
ANDAMAN & NICOBAR ISLANDS,12,500.4,1
ANDAMAN & NICOBAR ISLANDS,1,79.8,0
ANDAMAN & NICOBAR ISLANDS,2,4.2,0
ANDAMAN & NICOBAR ISLANDS,3,12.0,0
ANDAMAN & NICOBAR ISLANDS,4,38.7,0
ANDAMAN & NICOBAR ISLANDS,5,376.9,1
ANDAMAN & NICOBAR ISLANDS,6,148.8,0
ANDAMAN & NICOBAR ISLANDS,7,433.5,1
ANDAMAN & NICOBAR ISLANDS,8,335.6,1
ANDAMAN & NICOBAR ISLANDS,9,454.1,1
ANDAMAN & NICOBAR ISLANDS,10,171.9,0
ANDAMAN & NICOBAR ISLANDS,11,333.8,1
ANDAMAN & NICOBAR ISLANDS,12,311.9,1
ANDAMAN & NICOBAR ISLANDS,1,164.6,0
ANDAMAN & NICOBAR ISLANDS,2,21.6,0
ANDAMAN & NICOBAR ISLANDS,3,30.0,0
ANDAMAN & NICOBAR ISLANDS,4,63.4,0
ANDAMAN & NICOBAR ISLANDS,5,516.4,1
ANDAMAN & NICOBAR ISLANDS,6,340.8,1
ANDAMAN & NICOBAR ISLANDS,7,537.8,1
ANDAMAN & NICOBAR ISLANDS,8,614.3,1
ANDAMAN & NICOBAR ISLANDS,9,303.5,1
ANDAMAN & NICOBAR ISLANDS,10,427.5,1
ANDAMAN & NICOBAR ISLANDS,11,99.7,0
ANDAMAN & NICOBAR ISLANDS,12,97.0,0
ANDAMAN & NICOBAR ISLANDS,1,22.1,0
ANDAMAN & NICOBAR ISLANDS,2,1.3,0
ANDAMAN & NICOBAR ISLANDS,3,4.2,0
ANDAMAN & NICOBAR ISLANDS,4,81.5,0
ANDAMAN & NICOBAR ISLANDS,5,297.6,1
ANDAMAN & NICOBAR ISLANDS,6,545.2,1
ANDAMAN & NICOBAR ISLANDS,7,519.3,1
ANDAMAN & NICOBAR ISLANDS,8,242.0,1
ANDAMAN & NICOBAR ISLANDS,9,496.8,1
ANDAMAN & NICOBAR ISLANDS,10,281.6,1
ANDAMAN & NICOBAR ISLANDS,11,152.0,0
ANDAMAN & NICOBAR ISLANDS,12,119.2,0
ANDAMAN & NICOBAR ISLANDS,1,106.3,0
ANDAMAN & NICOBAR ISLANDS,2,64.7,0
ANDAMAN & NICOBAR ISLANDS,3,14.6,0
ANDAMAN & NICOBAR ISLANDS,4,20.8,0
ANDAMAN & NICOBAR ISLANDS,5,317.3,1
ANDAMAN & NICOBAR ISLANDS,6,422.8,1
ANDAMAN & NICOBAR ISLANDS,7,345.2,1
ANDAMAN & NICOBAR ISLANDS,8,281.4,1
ANDAMAN & NICOBAR ISLANDS,9,489.8,1
ANDAMAN & NICOBAR ISLANDS,10,146.8,0
ANDAMAN & NICOBAR ISLANDS,11,343.7,1
ANDAMAN & NICOBAR ISLANDS,12,65.8,0
ANDAMAN & NICOBAR ISLANDS,1,72.2,0
ANDAMAN & NICOBAR ISLANDS,2,34.0,0
ANDAMAN & NICOBAR ISLANDS,3,7.8,0
ANDAMAN & NICOBAR ISLANDS,4,58.2,0
ANDAMAN & NICOBAR ISLANDS,5,422.7,1
ANDAMAN & NICOBAR ISLANDS,6,407.3,1
ANDAMAN & NICOBAR ISLANDS,7,564.6,1
ANDAMAN & NICOBAR ISLANDS,8,342.9,1
ANDAMAN & NICOBAR ISLANDS,9,423.5,1
ANDAMAN & NICOBAR ISLANDS,10,386.6,1
ANDAMAN & NICOBAR ISLANDS,11,418.4,1
ANDAMAN & NICOBAR ISLANDS,12,232.7,1
ANDAMAN & NICOBAR ISLANDS,1,41.5,0
ANDAMAN & NICOBAR ISLANDS,2,32.8,0
ANDAMAN & NICOBAR ISLANDS,3,37.7,0
ANDAMAN & NICOBAR ISLANDS,4,35.3,0
ANDAMAN & NICOBAR ISLANDS,5,398.0,1
ANDAMAN & NICOBAR ISLANDS,6,394.6,1
ANDAMAN & NICOBAR ISLANDS,7,421.1,1
ANDAMAN & NICOBAR ISLANDS,8,327.9,1
ANDAMAN & NICOBAR ISLANDS,9,470.2,1
ANDAMAN & NICOBAR ISLANDS,10,505.3,1
ANDAMAN & NICOBAR ISLANDS,11,178.4,0
ANDAMAN & NICOBAR ISLANDS,12,155.9,0
ANDAMAN & NICOBAR ISLANDS,1,13.7,0
ANDAMAN & NICOBAR ISLANDS,2,1.7,0
ANDAMAN & NICOBAR ISLANDS,3,7.5,0
ANDAMAN & NICOBAR ISLANDS,4,178.3,0
ANDAMAN & NICOBAR ISLANDS,5,420.2,1
ANDAMAN & NICOBAR ISLANDS,6,470.0,1
ANDAMAN & NICOBAR ISLANDS,7,544.6,1
ANDAMAN & NICOBAR ISLANDS,8,384.9,1
ANDAMAN & NICOBAR ISLANDS,9,444.5,1
ANDAMAN & NICOBAR ISLANDS,10,263.8,1
ANDAMAN & NICOBAR ISLANDS,11,413.9,1
ANDAMAN & NICOBAR ISLANDS,12,180.0,0
ANDAMAN & NICOBAR ISLANDS,1,18.1,0
ANDAMAN & NICOBAR ISLANDS,2,20.3,0
ANDAMAN & NICOBAR ISLANDS,3,30.5,0
ANDAMAN & NICOBAR ISLANDS,4,29.6,0
ANDAMAN & NICOBAR ISLANDS,5,418.6,1
ANDAMAN & NICOBAR ISLANDS,6,488.6,1
ANDAMAN & NICOBAR ISLANDS,7,371.4,1
ANDAMAN & NICOBAR ISLANDS,8,370.3,1
ANDAMAN & NICOBAR ISLANDS,9,357.5,1
ANDAMAN & NICOBAR ISLANDS,10,247.2,1
ANDAMAN & NICOBAR ISLANDS,11,349.8,1
ANDAMAN & NICOBAR ISLANDS,12,289.1,1
ANDAMAN & NICOBAR ISLANDS,1,22.2,0
ANDAMAN & NICOBAR ISLANDS,2,43.9,0
ANDAMAN & NICOBAR ISLANDS,3,17.2,0
ANDAMAN & NICOBAR ISLANDS,4,301.4,1
ANDAMAN & NICOBAR ISLANDS,5,353.3,1
ANDAMAN & NICOBAR ISLANDS,6,343.8,1
ANDAMAN & NICOBAR ISLANDS,7,257.1,1
ANDAMAN & NICOBAR ISLANDS,8,456.2,1
ANDAMAN & NICOBAR ISLANDS,9,321.6,1
ANDAMAN & NICOBAR ISLANDS,10,398.4,1
ANDAMAN & NICOBAR ISLANDS,11,372.2,1
ANDAMAN & NICOBAR ISLANDS,12,74.8,0
ANDAMAN & NICOBAR ISLANDS,1,276.9,1
ANDAMAN & NICOBAR ISLANDS,2,27.5,0
ANDAMAN & NICOBAR ISLANDS,3,8.0,0
ANDAMAN & NICOBAR ISLANDS,4,24.2,0
ANDAMAN & NICOBAR ISLANDS,5,362.9,1
ANDAMAN & NICOBAR ISLANDS,6,706.3,1
ANDAMAN & NICOBAR ISLANDS,7,173.6,0
ANDAMAN & NICOBAR ISLANDS,8,357.4,1
ANDAMAN & NICOBAR ISLANDS,9,351.8,1
ANDAMAN & NICOBAR ISLANDS,10,373.6,1
ANDAMAN & NICOBAR ISLANDS,11,323.7,1
ANDAMAN & NICOBAR ISLANDS,12,99.7,0
ANDAMAN & NICOBAR ISLANDS,1,20.9,0
ANDAMAN & NICOBAR ISLANDS,2,9.7,0
ANDAMAN & NICOBAR ISLANDS,3,0.6,0
ANDAMAN & NICOBAR ISLANDS,4,161.6,0
ANDAMAN & NICOBAR ISLANDS,5,551.4,1
ANDAMAN & NICOBAR ISLANDS,6,441.4,1
ANDAMAN & NICOBAR ISLANDS,7,382.1,1
ANDAMAN & NICOBAR ISLANDS,8,487.7,1
ANDAMAN & NICOBAR ISLANDS,9,387.0,1
ANDAMAN & NICOBAR ISLANDS,10,166.8,0
ANDAMAN & NICOBAR ISLANDS,11,307.2,1
ANDAMAN & NICOBAR ISLANDS,12,359.6,1
ANDAMAN & NICOBAR ISLANDS,1,79.7,0
ANDAMAN & NICOBAR ISLANDS,2,43.2,0
ANDAMAN & NICOBAR ISLANDS,3,6.1,0
ANDAMAN & NICOBAR ISLANDS,4,6.9,0
ANDAMAN & NICOBAR ISLANDS,5,275.3,1
ANDAMAN & NICOBAR ISLANDS,6,339.3,1
ANDAMAN & NICOBAR ISLANDS,7,341.1,1
ANDAMAN & NICOBAR ISLANDS,8,345.5,1
ANDAMAN & NICOBAR ISLANDS,9,467.1,1
ANDAMAN & NICOBAR ISLANDS,10,263.6,1
ANDAMAN & NICOBAR ISLANDS,11,153.3,0
ANDAMAN & NICOBAR ISLANDS,12,67.1,0
ANDAMAN & NICOBAR ISLANDS,1,109.6,0
ANDAMAN & NICOBAR ISLANDS,2,29.3,0
ANDAMAN & NICOBAR ISLANDS,3,18.9,0
ANDAMAN & NICOBAR ISLANDS,4,63.4,0
ANDAMAN & NICOBAR ISLANDS,5,343.6,1
ANDAMAN & NICOBAR ISLANDS,6,462.2,1
ANDAMAN & NICOBAR ISLANDS,7,656.6,1
ANDAMAN & NICOBAR ISLANDS,8,346.3,1
ANDAMAN & NICOBAR ISLANDS,9,310.8,1
ANDAMAN & NICOBAR ISLANDS,10,243.7,1
ANDAMAN & NICOBAR ISLANDS,11,83.4,0
ANDAMAN & NICOBAR ISLANDS,12,44.6,0
ANDAMAN & NICOBAR ISLANDS,1,35.5,0
ANDAMAN & NICOBAR ISLANDS,2,9.4,0
ANDAMAN & NICOBAR ISLANDS,3,3.9,0
ANDAMAN & NICOBAR ISLANDS,4,64.8,0
ANDAMAN & NICOBAR ISLANDS,5,146.3,0
ANDAMAN & NICOBAR ISLANDS,6,282.8,1
ANDAMAN & NICOBAR ISLANDS,7,455.9,1
ANDAMAN & NICOBAR ISLANDS,8,173.6,0
ANDAMAN & NICOBAR ISLANDS,9,330.2,1
ANDAMAN & NICOBAR ISLANDS,10,163.5,0
ANDAMAN & NICOBAR ISLANDS,11,169.8,0
ANDAMAN & NICOBAR ISLANDS,12,13.6,0
ANDAMAN & NICOBAR ISLANDS,1,5.5,0
ANDAMAN & NICOBAR ISLANDS,2,0.8,0
ANDAMAN & NICOBAR ISLANDS,3,9.2,0
ANDAMAN & NICOBAR ISLANDS,4,38.8,0
ANDAMAN & NICOBAR ISLANDS,5,728.4,1
ANDAMAN & NICOBAR ISLANDS,6,604.2,1
ANDAMAN & NICOBAR ISLANDS,7,575.7,1
ANDAMAN & NICOBAR ISLANDS,8,494.4,1
ANDAMAN & NICOBAR ISLANDS,9,271.9,1
ANDAMAN & NICOBAR ISLANDS,10,252.0,1
ANDAMAN & NICOBAR ISLANDS,11,143.7,0
ANDAMAN & NICOBAR ISLANDS,12,500.7,1
ANDAMAN & NICOBAR ISLANDS,1,11.1,0
ANDAMAN & NICOBAR ISLANDS,2,27.8,0
ANDAMAN & NICOBAR ISLANDS,3,1.7,0
ANDAMAN & NICOBAR ISLANDS,4,94.1,0
ANDAMAN & NICOBAR ISLANDS,5,270.8,1
ANDAMAN & NICOBAR ISLANDS,6,600.6,1
ANDAMAN & NICOBAR ISLANDS,7,344.1,1
ANDAMAN & NICOBAR ISLANDS,8,510.7,1
ANDAMAN & NICOBAR ISLANDS,9,452.6,1
ANDAMAN & NICOBAR ISLANDS,10,242.1,1
ANDAMAN & NICOBAR ISLANDS,11,348.4,1
ANDAMAN & NICOBAR ISLANDS,12,170.7,0
ANDAMAN & NICOBAR ISLANDS,1,8.8,0
ANDAMAN & NICOBAR ISLANDS,2,2.8,0
ANDAMAN & NICOBAR ISLANDS,3,6.6,0
ANDAMAN & NICOBAR ISLANDS,4,97.5,0
ANDAMAN & NICOBAR ISLANDS,5,229.2,1
ANDAMAN & NICOBAR ISLANDS,6,448.7,1
ANDAMAN & NICOBAR ISLANDS,7,410.5,1
ANDAMAN & NICOBAR ISLANDS,8,347.6,1
ANDAMAN & NICOBAR ISLANDS,9,369.0,1
ANDAMAN & NICOBAR ISLANDS,10,164.5,0
ANDAMAN & NICOBAR ISLANDS,11,238.8,1
ANDAMAN & NICOBAR ISLANDS,12,60.5,0
ANDAMAN & NICOBAR ISLANDS,1,22.1,0
ANDAMAN & NICOBAR ISLANDS,2,0.0,0
ANDAMAN & NICOBAR ISLANDS,3,3.1,0
ANDAMAN & NICOBAR ISLANDS,4,9.1,0
ANDAMAN & NICOBAR ISLANDS,5,240.8,1
ANDAMAN & NICOBAR ISLANDS,6,424.3,1
ANDAMAN & NICOBAR ISLANDS,7,468.9,1
ANDAMAN & NICOBAR ISLANDS,8,493.8,1
ANDAMAN & NICOBAR ISLANDS,9,505.5,1
ANDAMAN & NICOBAR ISLANDS,10,275.8,1
ANDAMAN & NICOBAR ISLANDS,11,261.0,1
ANDAMAN & NICOBAR ISLANDS,12,88.1,0
ANDAMAN & NICOBAR ISLANDS,1,69.4,0
ANDAMAN & NICOBAR ISLANDS,2,173.8,0
ANDAMAN & NICOBAR ISLANDS,3,26.3,0
ANDAMAN & NICOBAR ISLANDS,4,156.6,0
ANDAMAN & NICOBAR ISLANDS,5,162.3,0
ANDAMAN & NICOBAR ISLANDS,6,424.9,1
ANDAMAN & NICOBAR ISLANDS,7,446.4,1
ANDAMAN & NICOBAR ISLANDS,8,125.8,0
ANDAMAN & NICOBAR ISLANDS,9,283.6,1
ANDAMAN & NICOBAR ISLANDS,10,347.1,1
ANDAMAN & NICOBAR ISLANDS,11,158.9,0
ANDAMAN & NICOBAR ISLANDS,12,445.2,1
ANDAMAN & NICOBAR ISLANDS,1,12.0,0
ANDAMAN & NICOBAR ISLANDS,2,19.2,0
ANDAMAN & NICOBAR ISLANDS,3,24.1,0
ANDAMAN & NICOBAR ISLANDS,4,55.0,0
ANDAMAN & NICOBAR ISLANDS,5,278.1,1
ANDAMAN & NICOBAR ISLANDS,6,588.4,1
ANDAMAN & NICOBAR ISLANDS,7,230.9,1
ANDAMAN & NICOBAR ISLANDS,8,375.2,1
ANDAMAN & NICOBAR ISLANDS,9,362.5,1
ANDAMAN & NICOBAR ISLANDS,10,358.9,1
ANDAMAN & NICOBAR ISLANDS,11,232.1,1
ANDAMAN & NICOBAR ISLANDS,12,94.4,0
ANDAMAN & NICOBAR ISLANDS,1,14.8,0
ANDAMAN & NICOBAR ISLANDS,2,0.6,0
ANDAMAN & NICOBAR ISLANDS,3,1.5,0
ANDAMAN & NICOBAR ISLANDS,4,8.2,0
ANDAMAN & NICOBAR ISLANDS,5,302.6,1
ANDAMAN & NICOBAR ISLANDS,6,312.2,1
ANDAMAN & NICOBAR ISLANDS,7,308.5,1
ANDAMAN & NICOBAR ISLANDS,8,444.0,1
ANDAMAN & NICOBAR ISLANDS,9,408.9,1
ANDAMAN & NICOBAR ISLANDS,10,176.1,0
ANDAMAN & NICOBAR ISLANDS,11,163.5,0
ANDAMAN & NICOBAR ISLANDS,12,47.0,0
ANDAMAN & NICOBAR ISLANDS,1,72.4,0
ANDAMAN & NICOBAR ISLANDS,2,35.2,0
ANDAMAN & NICOBAR ISLANDS,3,20.4,0
ANDAMAN & NICOBAR ISLANDS,4,17.7,0
ANDAMAN & NICOBAR ISLANDS,5,162.9,0
ANDAMAN & NICOBAR ISLANDS,6,343.7,1
ANDAMAN & NICOBAR ISLANDS,7,45.3,0
ANDAMAN & NICOBAR ISLANDS,8,666.5,1
ANDAMAN & NICOBAR ISLANDS,9,378.9,1
ANDAMAN & NICOBAR ISLANDS,10,373.4,1
ANDAMAN & NICOBAR ISLANDS,11,313.4,1
